timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
36966016,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
36985316,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0565868,-1.0,1,0,0,0,0,0,0
37005589,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.057984,-1.0,1,0,0,0,0,0,0
37035453,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.061477,-1.0,1,0,0,0,0,0,0
37055559,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0635729,-1.0,1,0,0,0,0,0,0
37075768,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0649701,-1.0,1,0,0,0,0,0,0
37095845,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0775449,-1.0,1,0,0,0,0,0,0
37115638,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0789421,-1.0,1,0,0,0,0,0,0
37135820,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0810379,-1.0,1,0,0,0,0,0,0
37155985,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0824351,-1.0,1,0,0,0,0,0,0
37175671,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0852295,-1.0,1,0,0,0,0,0,0
37195673,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0859281,-1.0,1,0,0,0,0,0,0
37216072,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0866267,-1.0,1,0,0,0,0,0,0
37235961,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0866267,-1.0,1,0,0,0,0,0,0
37265964,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0880239,-1.0,1,0,0,0,0,0,0
37285973,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0880239,-1.0,1,0,0,0,0,0,0
37306158,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0880239,-1.0,1,0,0,0,0,0,0
37325970,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.0880239,-1.0,1,0,0,0,0,0,0
37346246,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.091517,-1.0,1,0,0,0,0,0,0
37366351,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.102695,-1.0,1,0,0,0,0,0,0
37386054,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.103393,-1.0,1,0,0,0,0,0,0
37406089,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.103393,-1.0,1,0,0,0,0,0,0
37426135,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.106886,-1.0,1,0,0,0,0,0,0
37446390,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.108982,-1.0,1,0,0,0,0,0,0
37476039,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.115269,-1.0,1,0,0,0,0,0,0
37495987,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.116667,-1.0,1,0,0,0,0,0,0
37516245,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.124351,-1.0,1,0,0,0,0,0,0
37536040,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.126447,-1.0,1,0,0,0,0,0,0
37556011,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.127844,-1.0,1,0,0,0,0,0,0
37576245,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.12994,-1.0,1,0,0,0,0,0,0
37596455,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.131337,-1.0,1,0,0,0,0,0,0
37616065,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.131337,-1.0,1,0,0,0,0,0,0
37636288,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.133433,-1.0,1,0,0,0,0,0,0
37656450,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.133433,-1.0,1,0,0,0,0,0,0
37686137,-0.0,0.0,-0.244825,0.0,0.992517,0.0,0.0,-0.122107,0.13483,-1.0,1,0,0,0,0,0,0
