timestamp,ref_timestamp,ref_lat,ref_lon,surface_bottom_timestamp,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,delta_vxy[0],delta_vxy[1],delta_vz,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
19449615,19449615,0.0,0.0,19449615,0.0,0.0,-0.0363755,0.0,0.0,0.0,0.0,0.0,0.894487,0.0,0.0,0.0,-2.05718,-107.922,0.427226,-0.894487,9.5537,0.28233,0,1,0,1,0,0,0,0,0,1,1
19549378,19549378,0.0,0.0,19549378,0.0,0.0,-0.0304818,0.0,0.0,0.0,0.0,0.0,0.849658,0.0,0.0,0.0,-2.06075,-107.922,0.421477,-0.849658,9.61958,0.282289,0,1,0,1,0,0,0,0,0,1,1
19649498,19649498,0.0,0.0,19649498,0.0,0.0,-0.0771449,0.0,0.0,0.0,0.0,0.0,0.796331,0.0,0.0,0.0,-2.06255,-107.922,0.46833,-0.796331,9.68587,0.282293,0,1,0,1,0,0,0,0,0,1,1
19749530,19749530,0.0,0.0,19749530,0.0,0.0,-0.106872,0.0,0.0,0.0,0.0,0.0,0.753344,0.0,0.0,0.0,-2.0617,-107.922,0.49819,-0.753344,9.75229,0.282286,0,1,0,1,0,0,0,0,0,1,1
19849615,19849615,0.0,0.0,19849615,0.0,0.0,-0.140586,0.0,0.0,0.0,0.0,0.0,0.753677,0.0,0.0,0.0,-2.06364,-107.922,0.532001,-0.753677,9.81893,0.282286,0,1,0,1,0,0,0,0,0,1,1
19959774,19959774,0.0,0.0,19959774,0.0,0.0,-0.217346,0.0,0.0,0.0,0.0,0.0,0.680272,0.0,0.0,0.0,-2.06312,-107.922,0.608864,-0.680272,9.89248,0.282292,0,1,0,1,0,0,0,0,0,1,1
20059941,20059941,0.0,0.0,20059941,0.0,0.0,-0.256366,0.0,0.0,0.0,0.0,0.0,0.647985,0.0,0.0,0.0,-2.06518,-107.922,0.647928,-0.647985,9.95956,0.282302,0,1,0,1,0,0,0,0,0,1,1
20160162,20160162,0.0,0.0,20160162,0.0,0.0,-0.321213,0.0,0.0,0.0,0.0,0.0,0.595968,0.0,0.0,0.0,-2.0693,-107.922,0.712796,-0.595968,10.0268,0.282318,0,1,0,1,0,0,0,0,0,1,1
20260262,20260262,0.0,0.0,20260262,0.0,0.0,-0.387527,0.0,0.0,0.0,0.0,0.0,0.551954,0.0,0.0,0.0,-2.07701,-107.922,0.77911,-0.551954,10.0942,0.282317,0,1,0,1,0,0,0,0,0,1,1
20360535,20360535,0.0,0.0,20360535,0.0,0.0,-0.451079,0.0,0.0,0.0,0.0,0.0,0.483806,0.0,0.0,0.0,-2.08222,-107.922,0.842639,-0.483806,10.1619,0.282339,0,1,0,1,0,0,0,0,0,1,1
