timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
97103283,11.176,11.1538,11.8665,11.8187,283.894,0.629198,1.06328,3,1,0
97403278,11.077,11.1531,12.7162,11.8731,284.887,0.629184,1.06328,3,1,0
97703289,11.165,11.148,12.5697,12.1608,285.937,0.627665,1.06356,3,1,0
98003290,11.077,11.1457,12.6283,12.296,286.977,0.627332,1.06362,3,1,0
98303270,11.121,11.1403,12.7455,12.3762,288.018,0.625224,1.064,3,1,0
98615262,11.055,11.0956,13.0971,14.5567,289.509,0.602866,1.06808,3,1,0
98915277,11.099,11.0696,13.7124,15.6154,290.9,0.58993,1.07045,3,1,0
99215275,11.088,11.0706,12.5404,14.4355,291.956,0.590749,1.0703,3,1,0
99515277,11.077,11.0786,12.7162,13.6619,292.994,0.595125,1.0695,3,1,0
99816820,11.11,11.0804,13.0385,13.4338,294.091,0.597231,1.06911,3,1,0
100116856,11.066,11.0831,12.8627,13.2605,295.172,0.59947,1.0687,3,1,0
100416843,11.055,11.0837,13.2436,13.2127,296.265,0.600517,1.06851,3,1,0
100716816,11.099,11.0856,12.8334,13.1892,297.362,0.602152,1.06821,3,1,0
101016958,11.121,11.0866,13.4487,13.19,298.461,0.603199,1.06802,3,1,0
101316913,11.077,11.0849,13.2143,13.1935,299.56,0.602787,1.06809,3,1,0
101616923,11.099,11.0841,12.8041,13.1662,300.654,0.602463,1.06815,3,1,0
101916913,11.132,11.0971,11.4856,12.4434,301.6,0.606643,1.06739,3,1,0
102216844,11.077,11.1043,13.9175,12.2153,302.584,0.609196,1.06692,3,1,0
102516870,11.077,11.0916,14.4156,13.1229,303.794,0.605668,1.06756,3,1,0
102828854,10.802,11.0748,22.7368,13.8555,305.069,0.598942,1.0688,3,1,0
103128918,10.483,11.0462,21.5648,14.9094,306.472,0.585803,1.07121,3,1,0
103428855,11.033,11.0067,14.0054,16.0464,308.02,0.5667,1.07474,3,1,0
103730498,11.022,11.013,13.3901,15.1403,309.175,0.570478,1.07404,3,1,0
104030441,11.187,11.04,10.1671,13.5702,310.116,0.58068,1.07215,3,1,0
104330474,11.308,11.0745,9.5518,11.8652,310.89,0.592239,1.07003,3,1,0
104630430,11.121,11.0989,9.4053,10.8829,311.671,0.599771,1.06864,3,1,0
104930425,11.286,11.1238,9.2881,10.3034,312.456,0.608737,1.067,3,1,0
105230422,11.275,11.1416,10.6652,10.1698,313.281,0.615415,1.06578,3,1,0
105530440,11.209,11.1526,10.1378,10.1055,314.115,0.619671,1.06501,3,1,0
105830673,11.198,11.1642,10.1085,10.0699,314.95,0.624619,1.06411,3,1,0
